,store_id,store_name,tel,addrRoad,category,collect_day,disctrict
2629,s31295769,리안헤어발산점,02-2668-8111,"서울특별시 강서구 공항대로 282 현웅빌딩 3층 301, 302, 303호","생활,편의 > 미용실",2020-04-19,강서구
2630,s1976067339,망고헤어,02-3663-5240,서울특별시 강서구 우장산로 11,"생활,편의 > 미용실",2020-04-19,강서구
2631,s1641042349,맨인블루 발산점,02-3663-0056,서울특별시 강서구 우장산로 5,"생활,편의 > 남성전문미용실",2020-04-19,강서구
2632,s20917246,제니스헤어,02-2063-3742,서울특별시 강서구 강서로 348,"생활,편의 > 미용실",2020-04-19,강서구
2633,s1963646344,IM hair,02-2696-0806,서울특별시 강서구 우장산로 11,"생활,편의 > 미용실",2020-04-19,강서구
2634,s1100287379,스타일맨 헤어샵,02-3663-3015,서울특별시 강서구 공항대로 261 발산파크 프라자 1층 107호,"생활,편의 > 남성전문미용실",2020-04-19,강서구
2635,s1322402318,보그헤어 마곡역점,02-6956-5542,서울특별시 강서구 마곡중앙4로 18 그랑트윈타워 B동 204~205호,미용 > 미용실,2020-04-19,강서구
2636,s1610336854,우미룸,02-6956-1100,서울특별시 강서구 공항대로 219 1층 110호,"생활,편의 > 미용실",2020-04-19,강서구
2637,s1490370131,헤어뉴스,02-2135-1239,서울특별시 강서구 양천로 694,"생활,편의 > 미용실",2020-04-19,강서구
2638,s1809987514,오버플로우헤어,010-2455-8838,서울특별시 강서구 마곡서로 152 두산더랜드타워 A동 201호,"생활,편의 > 미용실",2020-04-19,강서구
2639,s1587337575,반하다살롱,02-6959-3623,서울특별시 강서구 강서로18다길 42 1층,"생활,편의 > 미용실",2020-04-19,강서구
2640,s1254646233,준오헤어 마곡역점,02-2664-0605,서울특별시 강서구 마곡중앙로 56 마곡사이언스타워2 2층 211호,"생활,편의 > 미용실",2020-04-19,강서구
2641,s1638542171,제오헤어 염창역점,02-2668-0231,서울특별시 강서구 공항대로 629 2층 202호,"생활,편의 > 미용실",2020-04-19,강서구
2642,s1202818954,아벨리아헤어,010-3449-4900,서울특별시 강서구 공항대로 247 C동 219호,"생활,편의 > 미용실",2020-04-19,강서구
2643,s1968504756,살롱오래오,010-3208-5552,서울특별시 강서구 공항대로 583 102동 상가11호,"생활,편의 > 미용실",2020-04-19,강서구
2644,s1337025904,티라노헤어,070-7543-3647,서울특별시 강서구 강서로45길 174 수명산씨티 107호,"생활,편의 > 미용실",2020-04-19,강서구
2645,s1584070831,하이엔드헤어살롱,02-3663-1225,서울특별시 강서구 공항대로59가길 10 한울에이치밸리움 104호,"생활,편의 > 미용실",2020-04-19,강서구
2646,s1255507863,맨케이브,02-2644-6994,서울특별시 양천구 목동중앙북로8라길 34 1층 맨케이브,"생활,편의 > 남성전문미용실",2020-04-19,양천구
2647,s32822222,에덴뷰티살롱,02-2651-5174,서울특별시 강서구 등촌로 215,"생활,편의 > 미용실",2020-04-19,강서구
2648,s38353085,준헤어,02-2645-8150,서울특별시 양천구 등촌로 178,"생활,편의 > 미용실",2020-04-19,양천구
2649,s13090164,박철헤어센타,02-2647-1770,서울특별시 양천구 등촌로 172,"생활,편의 > 미용실",2020-04-19,양천구
2650,s11882352,다미헤어 목동1호점,02-2654-9339,서울특별시 양천구 등촌로 172,"생활,편의 > 미용실",2020-04-19,양천구
2651,s1691927867,헤어플레이,02-2644-3564,서울특별시 강서구 등촌로39길 50 소소헌,"생활,편의 > 미용실",2020-04-19,강서구
2652,s18928528,지오지아,,서울특별시 강서구 등촌로39길 14,"생활,편의 > 미용실",2020-04-19,강서구
2653,s1966178269,에덴헤어,010-2204-5174,서울특별시 강서구 등촌로 215 2층,"생활,편의 > 미용실",2020-04-19,강서구
2654,s20933747,임재현미용실,,서울특별시 양천구 등촌로 182,"생활,편의 > 미용실",2020-04-19,양천구
2655,s21336744,리안헤어 서울대입구역점,02-875-1426,서울특별시 관악구 관악로 192,"생활,편의 > 미용실",2020-04-19,관악구
2656,s842792737,바바헤어,02-877-9214,서울특별시 관악구 관악로 201,"생활,편의 > 미용실",2020-04-19,관악구
2657,s35719820,리안헤어 관악현대점,02-878-7590,서울특별시 관악구 은천로 110 더블유에스타워,"생활,편의 > 미용실",2020-04-19,관악구
2658,s1600376887,유엔나헤어,02-882-7882,서울특별시 관악구 중앙길 15-1 아티크빌딩 101호,"생활,편의 > 미용실",2020-04-19,관악구
2659,s1057914853,나만의미용실,02-6052-1959,서울특별시 관악구 봉천로 473-13,"생활,편의 > 미용실",2020-04-19,관악구
2660,s32390218,블루클럽 봉천현대시장점,02-822-2080,서울특별시 관악구 은천로 114,"생활,편의 > 남성전문미용실",2020-04-19,관악구
2661,s38724204,뷰헤어,02-877-9169,서울특별시 관악구 은천로 167,"생활,편의 > 미용실",2020-04-19,관악구
2662,s1147520601,감성더하기,02-6081-4506,서울특별시 관악구 중앙길 14 1층,"생활,편의 > 미용실",2020-04-19,관악구
2663,s1166581995,HAIR DK,02-6013-1809,서울특별시 관악구 양녕로2길 26,"생활,편의 > 미용실",2020-04-19,관악구
2664,s1561863704,P미용실,02-6408-2712,서울특별시 관악구 은천로 143,"생활,편의 > 미용실",2020-04-19,관악구
2665,s37049518,꾸찌헤어,02-885-4460,서울특별시 관악구 중앙길 7,"생활,편의 > 미용실",2020-04-19,관악구
2666,s31402509,라비다,,서울특별시 관악구 은천로 150-1,"생활,편의 > 미용실",2020-04-19,관악구
2667,s34358977,포맨,,서울특별시 관악구 은천로 119,"생활,편의 > 남성전문미용실",2020-04-19,관악구
2668,s18192986,춤추는가위손,02-885-1509,서울특별시 관악구 중앙길 28-3,"생활,편의 > 미용실",2020-04-19,관악구
2669,s31400487,로뎀헤어,,서울특별시 관악구 은천로25길 16,"생활,편의 > 미용실",2020-04-19,관악구
2670,s20852831,광주미용실,,서울특별시 관악구 중앙길 79,"생활,편의 > 미용실",2020-04-19,관악구
2671,s18706447,프로헤어,,서울특별시 관악구 양녕로2가길 29,"생활,편의 > 미용실",2020-04-19,관악구
2672,s20902530,유정헤어모드,,서울특별시 관악구 은천로25길 17,"생활,편의 > 미용실",2020-04-19,관악구
2673,s20864210,현대미용실,,서울특별시 관악구 중앙길 71,"생활,편의 > 미용실",2020-04-19,관악구
2674,s18192992,진미용실,02-871-4286,서울특별시 관악구 양녕로2가길 1,"생활,편의 > 미용실",2020-04-19,관악구
2675,s18698154,서순옥헤어,02-886-2352,서울특별시 관악구 은천로 146,"생활,편의 > 미용실",2020-04-19,관악구
2676,s20848942,연주미용실,,서울특별시 관악구 봉천로41길 34,"생활,편의 > 미용실",2020-04-19,관악구
2677,s839249718,이스트엘,,서울특별시 관악구 중앙길 111,"생활,편의 > 미용실",2020-04-19,관악구
2678,s132278499,썬헤어샵,,서울특별시 관악구 봉천로49길 38,"생활,편의 > 미용실",2020-04-19,관악구
2679,s20550920,마녀늑대의머리카락에,070-8876-1512,서울특별시 관악구 중앙길 122,"생활,편의 > 미용실",2020-04-19,관악구
2680,s558324204,에이치인헤어,,서울특별시 관악구 은천로28가길 59,"생활,편의 > 미용실",2020-04-19,관악구
2681,s257767035,MJ헤어,,서울특별시 관악구 은천로23길 17,"생활,편의 > 미용실",2020-04-19,관악구
2682,s20879681,지은헤어,02-884-5249,서울특별시 관악구 은천로 165,"생활,편의 > 미용실",2020-04-19,관악구
2683,s20871978,블레슈헤어,,서울특별시 관악구 은천로 123,"생활,편의 > 미용실",2020-04-19,관악구
2684,s1135783029,지씨네헤어,,서울특별시 관악구 봉천로47길 7,"생활,편의 > 미용실",2020-04-19,관악구
2685,s125466183,현미용실,,서울특별시 관악구 은천로 114,"생활,편의 > 미용실",2020-04-19,관악구
2686,s20925462,중앙미용실,,서울특별시 관악구 중앙2길 9,"생활,편의 > 미용실",2020-04-19,관악구
2687,s20852577,신성헤어,,서울특별시 관악구 중앙길 18,"생활,편의 > 미용실",2020-04-19,관악구
2688,s98684500,축복미용실,02-887-0676,서울특별시 관악구 봉천로49길 26,"생활,편의 > 미용실",2020-04-19,관악구
2689,s18701687,인순이헤어샵,,서울특별시 관악구 봉천로 433,"생활,편의 > 미용실",2020-04-19,관악구
2690,s20921625,햅번헤어,,서울특별시 관악구 은천로23길 8,"생활,편의 > 미용실",2020-04-19,관악구
2691,s83680792,한일헤어아떼,02-878-4900,서울특별시 관악구 중앙1나길 5,"생활,편의 > 미용실",2020-04-19,관악구
2692,s1674364434,주연미용실,,서울특별시 관악구 양녕로2길 11,"생활,편의 > 미용실",2020-04-19,관악구
2693,s20833350,다정미용실,,서울특별시 관악구 양녕로2길 20,"생활,편의 > 미용실",2020-04-19,관악구
2694,s431017293,옥탑머리방,,서울특별시 관악구 양녕로2길 10,"생활,편의 > 미용실",2020-04-19,관악구
2695,s37531963,민정미용실,02-884-0811,서울특별시 관악구 당곡길 35,"생활,편의 > 미용실",2020-04-19,관악구
2696,s18203156,성신미용실,02-863-6224,서울특별시 관악구 남부순환로157길 7 청다아트빌,"생활,편의 > 미용실",2020-04-19,관악구
2697,s18729613,은미용샾,,서울특별시 관악구 난곡로34길 40,"생활,편의 > 미용실",2020-04-19,관악구
2698,s20887327,나나미용실,,서울특별시 관악구 양녕로 37-1,"생활,편의 > 미용실",2020-04-19,관악구
2699,s254147919,진머리방,,서울특별시 관악구 낙성대역길 27,"생활,편의 > 미용실",2020-04-19,관악구
2700,s1699998795,모두다헤어살롱,02-883-8232,서울특별시 관악구 봉천로 307 1층,"생활,편의 > 미용실",2020-04-19,관악구
2701,s1026232355,최숙자스타일리쉬,,서울특별시 관악구 청림길 6,"생활,편의 > 미용실",2020-04-19,관악구
2702,s1955261012,진머리방,,서울특별시 관악구 관악로14길 36,"생활,편의 > 미용실",2020-04-19,관악구
2703,s1382916806,김미용실,02-868-8281,서울특별시 관악구 신원로 23,"생활,편의 > 미용실",2020-04-19,관악구
2704,s18203145,조민미용실,02-854-0719,서울특별시 관악구 난곡로78길 5,"생활,편의 > 미용실",2020-04-19,관악구
2705,s18695046,용미용실,,서울특별시 관악구 장군봉2길 17,"생활,편의 > 미용실",2020-04-19,관악구
2706,s18212080,현미용실,,서울특별시 관악구 광신길 227,"생활,편의 > 미용실",2020-04-19,관악구
2707,s18717086,윤아미용실,02-853-9910,서울특별시 관악구 난곡로26길 39,"생활,편의 > 미용실",2020-04-19,관악구
2708,s603224046,진선머리방,,서울특별시 관악구 봉천로23길 15,"생활,편의 > 미용실",2020-04-19,관악구
2709,s1889870269,윤미용실,02-871-1830,서울특별시 관악구 봉천로23다길 2,"생활,편의 > 미용실",2020-04-19,관악구
2710,s36005211,열린미용실,,서울특별시 관악구 난곡로40길 16,"생활,편의 > 미용실",2020-04-19,관악구
2711,s38561164,미랑컬헤어 서울대점,02-877-5474,서울특별시 관악구 대학길 47,미용 > 미용실,2020-04-19,관악구
2712,s1557541623,마샬미용실,,서울특별시 관악구 당곡2길 22 금정,"생활,편의 > 미용실",2020-04-19,관악구
2713,s20875696,그리로헤어뉴스,02-884-7859,서울특별시 관악구 호암로 587,"생활,편의 > 미용실",2020-04-19,관악구
2714,s20898798,혜연미용실,,서울특별시 관악구 신림로32길 12,"생활,편의 > 미용실",2020-04-19,관악구
2715,s97746962,리헤어,02-874-6124,서울특별시 관악구 은천로6길 14,"생활,편의 > 미용실",2020-04-19,관악구
2716,s1800147207,효정미용실,,서울특별시 관악구 시흥대로160길 26 에이스빌,"생활,편의 > 미용실",2020-04-19,관악구
2717,s20879695,현미용실,02-871-4794,서울특별시 관악구 관악로14길 27,"생활,편의 > 미용실",2020-04-19,관악구
2718,s20840976,오정희헤어샵,,서울특별시 관악구 신림로11길 64,"생활,편의 > 미용실",2020-04-19,관악구
2719,s914152607,샤론머리방,,서울특별시 관악구 난곡로31길 13,"생활,편의 > 미용실",2020-04-19,관악구
2720,s20887397,헤어플러스,02-865-5257,서울특별시 관악구 난곡로35길 13,"생활,편의 > 미용실",2020-04-19,관악구
2721,s1290297284,세화미용실,,서울특별시 관악구 관악로24나길 4,"생활,편의 > 미용실",2020-04-19,관악구
2722,s20879724,에스타미용실,02-863-7218,서울특별시 관악구 난곡로 111,"생활,편의 > 미용실",2020-04-19,관악구
2723,s1827665223,민경미헤어뉴스,02-858-2884,서울특별시 관악구 신원로3길 22,"생활,편의 > 미용실",2020-04-19,관악구
2724,s1057154370,혜영머리방,,서울특별시 관악구 남현3길 26,"생활,편의 > 미용실",2020-04-19,관악구
2725,s145727799,솔머리방,,서울특별시 관악구 낙성대로3길 23-3,"생활,편의 > 미용실",2020-04-19,관악구
2726,s20898713,정헤어랜드,,서울특별시 관악구 남부순환로272길 15,"생활,편의 > 미용실",2020-04-19,관악구
2727,s1088480245,현숙미용실,,서울특별시 관악구 남부순환로161가길 70,"생활,편의 > 미용실",2020-04-19,관악구
2728,s20860564,유진헤어리더,,서울특별시 관악구 남부순환로190길 9,"생활,편의 > 미용실",2020-04-19,관악구
2729,s1636883526,황정임헤어모드,,서울특별시 관악구 조원로 71,"생활,편의 > 미용실",2020-04-19,관악구
2730,s94833767,토리헤어 서울대녹두점,02-873-6766,서울특별시 관악구 대학길 6 2층 토리헤어 서울대녹두점,미용 > 미용실,2020-04-19,관악구
2731,s37873519,지노헤어 서울대점,02-884-1535,서울특별시 관악구 대학5길 17,미용 > 미용실,2020-04-19,관악구
2732,s19873019,에뜨르보 1호점,02-871-4245,서울특별시 관악구 호암로26길 70,"생활,편의 > 미용실",2020-04-19,관악구
2733,s13459834,비단헤어,02-871-6744,서울특별시 관악구 대학2길 14,"생활,편의 > 미용실",2020-04-19,관악구
2734,s1019636043,피오레,02-2064-0477,서울특별시 관악구 호암로22길 57,"생활,편의 > 미용실",2020-04-19,관악구
2735,s1075655705,Tm hair,070-4036-8500,서울특별시 관악구 신림로3가길 63 1층 Tm hair,"생활,편의 > 미용실",2020-04-19,관악구
2736,s1753884534,24시 레드헤어,010-4826-4454,서울특별시 관악구 대학길 101 24시 레드헤어,"생활,편의 > 미용실",2020-04-19,관악구
2737,s1507737534,스타일리스트헤어,02-889-6345,서울특별시 관악구 대학7길 2,"생활,편의 > 미용실",2020-04-19,관악구
2738,s1581009247,바이폴,010-9052-9861,서울특별시 관악구 대학14길 23,"생활,편의 > 남성전문미용실",2020-04-19,관악구
2739,s37695672,K2미용실,070-4036-9180,서울특별시 관악구 신림로11길 31,"생활,편의 > 미용실",2020-04-19,관악구
2740,s694389829,지베르니헤어,02-877-9264,서울특별시 관악구 호암로26길 64 2층,"생활,편의 > 미용실",2020-04-19,관악구
2741,s1418383865,헤어포인트,02-883-0180,서울특별시 관악구 대학길 42 2층,"생활,편의 > 미용실",2020-04-19,관악구
